account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,number_customer_service_calls,churn_flag
128,1,0,0,192.8,96,136.6,86,151.8,75,13.5,4,1,1
76,0,0,0,293.8,94,169.6,62,160.4,103,13.7,9,0,1
167,0,0,0,130.5,66,80.9,102,221.6,116,11.2,5,1,0
104,0,0,0,186.8,102,176.3,114,222.2,84,13.0,3,0,0
136,0,0,0,110.2,92,219.4,109,188.1,67,12.3,4,2,0
83,0,1,33,228.2,85,249.2,114,93.5,89,10.2,7,0,0
78,1,0,0,176.6,107,179.4,98,178.2,80,16.6,5,2,1
135,0,1,45,241.4,102,206.4,78,196.6,104,9.4,6,0,0
79,0,0,0,174.8,88,197.0,94,87.0,103,8.6,6,3,0
133,0,0,0,171.8,64,177.1,83,223.0,96,10.3,4,1,0
76,0,1,37,190.8,58,221.9,101,211.2,104,12.3,4,1,0
216,0,0,0,212.3,106,191.1,71,224.9,79,9.4,8,3,0
73,0,0,0,159.0,123,233.3,95,178.9,155,15.2,3,2,0
183,0,1,38,178.4,103,184.4,79,203.3,94,7.2,3,3,0
106,0,0,0,222.1,123,276.8,92,213.5,99,9.0,3,0,0
90,0,0,0,190.0,98,196.1,111,216.4,58,8.0,6,2,0
112,0,1,17,120.0,94,79.5,104,214.0,94,8.7,1,1,0
92,0,0,0,145.9,90,148.1,105,241.3,93,8.4,1,2,0
35,0,0,0,179.8,82,176.1,78,132.6,85,12.0,5,1,0
28,0,0,0,225.7,70,206.9,90,167.9,88,13.8,3,1,0
93,0,0,0,199.7,109,114.2,68,241.0,109,7.1,2,0,0
26,0,0,0,150.0,63,225.0,90,202.3,99,9.2,5,3,0
33,1,0,0,247.1,114,146.5,110,208.9,94,10.6,2,4,1
120,0,0,0,215.7,75,244.4,105,211.2,91,11.4,5,2,0
124,0,0,0,94.8,102,238.9,91,279.4,94,11.6,3,2,0
56,0,0,0,79.3,115,159.0,64,245.7,99,10.1,4,1,0
39,0,0,0,157.2,81,247.7,131,215.7,141,9.9,9,1,0
158,0,0,0,119.8,123,262.2,122,219.8,111,12.4,5,1,0
52,0,1,24,229.1,86,168.7,124,245.4,75,14.6,2,1,0
112,0,0,0,135.1,112,226.3,85,115.2,108,11.1,6,1,0
12,0,0,0,239.7,112,221.1,122,207.3,109,11.1,3,2,0
109,1,0,0,159.6,136,151.0,126,142.1,53,7.3,4,4,1
142,0,1,38,231.2,125,174.8,121,171.2,87,12.4,2,4,0
60,0,0,0,203.7,95,212.6,122,177.1,103,7.9,1,3,0
168,0,0,0,160.6,110,185.2,120,120.2,104,9.1,4,1,1
138,1,0,0,261.1,96,170.9,120,71.1,89,0.0,0,3,1
88,0,0,0,138.7,92,205.8,73,247.9,119,9.8,5,1,0
119,0,0,0,226.6,126,143.6,107,94.9,123,12.1,5,1,0
31,0,0,0,229.1,120,172.4,79,243.6,102,11.0,4,3,0
102,0,0,0,157.4,83,47.3,102,160.4,92,11.4,5,0,0
149,0,1,25,185.6,109,167.3,89,171.6,100,10.7,3,1,1
138,0,0,0,217.2,73,190.8,127,133.5,97,5.2,3,4,0
118,0,0,0,183.1,128,241.0,93,211.1,108,12.5,4,0,0
222,0,1,34,218.5,89,160.7,76,181.6,76,4.9,5,4,0
130,0,0,0,143.8,76,274.8,103,194.7,105,12.3,1,0,0
140,0,0,0,143.0,100,193.4,89,59.5,81,12.3,8,4,1
101,0,1,39,147.2,105,168.8,96,165.3,118,13.0,4,1,0
134,0,1,32,224.0,75,97.5,103,211.6,80,10.7,5,2,0
88,1,0,0,132.9,132,208.2,82,260.5,42,14.4,11,2,1
118,0,0,0,160.3,110,53.2,92,130.7,119,10.5,4,0,0
93,0,1,21,213.8,103,257.7,72,218.4,114,7.2,6,1,0
232,0,0,0,248.2,128,211.2,96,147.1,117,10.0,6,2,0
137,0,1,25,174.6,88,243.8,118,259.7,103,12.2,3,3,0
3,0,1,23,205.5,102,209.5,83,182.3,99,6.4,4,0,0
137,0,0,0,209.1,104,189.4,96,214.4,83,14.8,4,3,0
42,0,0,0,251.1,81,178.3,106,184.6,90,12.7,5,0,0
58,0,0,0,187.6,113,217.4,115,139.7,92,9.8,5,3,0
55,0,1,37,197.5,89,228.7,141,313.4,121,19.7,2,1,0
69,0,0,0,221.6,88,231.8,87,211.7,116,8.6,9,1,0
100,0,0,0,200.7,151,290.8,127,186.7,105,10.2,9,1,0
86,0,0,0,212.8,79,90.9,145,152.3,67,11.9,3,2,0
105,0,0,0,213.3,99,153.1,79,227.9,98,10.8,5,1,0
111,1,0,0,177.1,102,249.1,102,153.3,66,8.8,4,2,0
75,0,0,0,229.2,59,142.8,107,291.6,109,8.5,5,0,0
95,0,1,24,129.4,120,159.8,68,214.4,83,12.6,4,4,1
137,0,0,0,203.1,97,132.0,76,250.9,94,9.2,4,4,0
116,1,0,0,232.2,98,244.7,91,151.3,69,10.6,1,7,1
125,0,0,0,138.5,96,159.7,117,212.7,91,7.7,3,2,0
65,0,0,0,189.3,74,205.3,90,228.2,78,8.5,13,3,0
100,0,0,0,254.2,97,262.0,88,256.3,82,13.6,6,0,1
70,0,0,0,176.5,85,119.2,93,227.7,90,8.7,5,1,0
67,0,0,0,234.3,111,206.4,87,157.3,101,5.8,10,3,0
50,0,1,39,147.3,75,244.8,74,216.9,101,13.2,3,2,0
42,0,0,0,171.0,129,183.9,96,130.2,90,4.6,6,0,0
103,0,1,34,240.6,92,204.2,99,297.0,82,12.7,9,5,0
90,0,0,0,114.4,108,232.8,150,198.1,78,8.9,3,0,0
66,0,0,0,113.9,112,271.8,106,216.7,95,15.6,3,2,0
22,0,0,0,180.0,65,207.0,106,182.8,111,8.3,6,1,0
147,0,1,35,110.8,123,199.2,81,212.9,77,8.9,4,2,0
57,0,1,26,138.7,99,134.5,105,261.7,95,13.0,5,2,0
7,0,1,33,211.8,99,170.9,110,244.2,125,11.2,4,2,0
85,0,0,0,234.5,113,237.3,116,122.7,110,12.9,3,4,0
92,0,0,0,240.2,86,107.6,79,156.6,121,7.5,4,1,0
92,0,0,0,222.4,105,164.0,129,233.3,113,9.9,8,1,0
133,0,0,0,113.3,137,160.2,103,228.8,98,10.1,7,2,0
134,0,0,0,107.0,146,220.0,116,149.8,108,7.2,3,2,0
66,0,1,31,163.2,106,267.9,108,172.6,100,9.7,5,1,0
65,0,0,0,193.8,113,151.7,106,208.9,94,12.6,3,3,0
102,0,0,0,143.7,82,170.9,83,310.9,112,9.8,1,2,0
101,1,0,0,169.5,117,212.0,111,204.0,120,9.7,1,0,1
115,0,1,37,184.1,67,159.4,104,193.3,121,13.3,3,0,0
111,0,1,33,154.0,122,207.3,123,186.2,105,10.8,8,1,0
121,0,0,0,166.3,114,138.8,130,215.3,108,10.4,10,2,0
108,0,0,0,108.6,128,325.2,97,173.6,67,9.3,6,0,0
63,0,1,25,230.3,82,165.6,96,227.7,125,9.0,2,1,0
59,0,1,46,200.1,44,126.0,78,146.3,123,10.6,5,1,0
82,0,0,0,179.2,95,228.9,95,187.7,100,13.2,2,1,0
110,0,0,0,129.5,94,92.6,96,154.3,110,9.9,5,3,0
85,0,0,0,164.0,111,229.4,108,220.7,105,9.3,2,1,0
46,0,0,0,230.7,117,186.2,84,182.2,109,9.2,4,2,0
44,0,0,0,207.2,90,178.6,76,182.0,74,0.0,0,0,0
171,0,0,0,171.9,99,249.2,95,174.9,81,12.5,4,1,0
88,0,1,37,181.7,88,237.4,106,209.1,111,9.5,5,2,0
169,0,0,0,240.7,119,141.1,102,120.6,56,7.7,2,2,0
48,0,0,0,198.2,108,181.0,70,238.9,86,12.1,2,1,0
65,0,0,0,96.0,95,117.0,82,172.9,114,6.7,3,3,0
53,0,0,0,171.5,75,224.5,111,187.4,84,9.7,6,1,0
72,0,1,27,111.7,68,252.8,106,255.5,109,7.8,4,1,0
100,0,0,0,152.7,98,212.4,73,264.5,90,7.9,3,2,0
82,0,0,0,194.7,105,210.9,100,236.9,143,11.6,3,3,0
71,0,0,0,119.9,108,240.7,82,151.1,124,8.1,7,3,0
103,0,0,0,222.9,129,205.0,87,141.3,99,9.9,2,1,0
87,0,0,0,210.7,46,215.6,116,170.4,79,13.2,3,1,0
116,0,0,0,254.6,107,249.4,89,229.6,77,9.0,18,2,1
140,0,0,0,265.0,100,147.6,89,247.7,94,10.7,3,1,0
93,0,0,0,172.3,135,318.7,95,131.5,104,11.5,4,3,0
90,0,0,0,259.1,140,124.0,119,188.3,79,12.8,3,0,0
130,0,0,0,211.4,91,191.0,62,207.3,109,11.6,3,1,0
121,1,0,0,175.9,87,225.3,114,156.2,113,10.4,3,2,0
94,1,1,39,115.5,90,122.5,99,197.7,110,7.0,3,0,0
76,0,0,0,193.0,82,200.8,109,135.9,79,14.4,3,0,0
69,0,0,0,167.4,105,121.5,142,209.3,83,16.0,2,1,0
117,0,1,35,190.7,100,209.7,107,202.5,101,12.4,5,1,0
70,0,0,0,325.5,128,300.3,105,199.8,93,5.7,7,1,1
130,0,0,0,139.0,98,120.2,116,160.4,113,14.5,2,3,0
109,0,1,40,155.9,110,161.2,99,229.2,81,11.5,13,0,0
115,0,0,0,182.1,97,231.1,76,246.2,103,15.0,2,0,0
114,0,0,0,139.8,152,215.9,76,96.9,111,7.9,10,2,0
135,0,0,0,112.7,123,280.0,90,251.9,110,10.4,2,0,0
79,0,1,31,173.2,98,149.5,123,245.7,91,11.5,7,1,0
123,0,0,0,225.6,102,225.8,56,186.7,128,6.7,2,1,0
112,1,0,0,195.7,123,141.9,124,136.4,72,7.9,6,1,0
57,0,0,0,214.0,100,209.9,80,105.1,112,11.3,1,0,0
143,0,0,0,271.7,67,189.1,155,101.1,55,17.2,5,1,0
107,0,0,0,257.7,98,156.5,84,104.4,123,9.8,3,1,0
103,1,0,0,133.2,90,236.8,70,214.1,120,12.5,2,1,1
157,0,0,0,248.7,113,251.8,79,262.7,46,7.5,3,5,1
120,0,0,0,180.8,93,190.1,82,192.3,66,10.5,7,2,0
81,1,1,32,229.0,80,221.0,113,291.4,91,12.4,5,1,0
136,0,0,0,276.3,94,226.0,125,221.4,87,7.2,1,1,1
83,0,1,37,133.1,117,171.4,89,218.1,92,10.9,4,3,0
137,0,0,0,248.3,63,250.4,108,159.1,94,9.6,4,1,0
93,0,1,37,230.4,95,155.5,89,179.0,90,10.4,9,3,0
103,0,0,0,185.8,118,86.8,84,208.4,115,10.7,9,1,0
96,0,0,0,183.9,88,109.2,86,190.2,78,16.6,7,2,0
77,1,0,0,132.9,86,168.1,121,196.3,102,7.8,3,0,0
116,0,0,0,179.0,81,200.0,116,168.6,74,15.8,7,1,0
96,1,0,0,188.8,119,216.9,100,208.5,116,5.8,3,3,0
60,1,1,45,135.6,101,94.9,73,154.0,118,9.8,3,4,1
105,1,1,31,172.5,103,113.6,102,261.6,104,10.8,4,2,0
107,0,0,0,156.3,75,215.3,93,118.2,115,8.8,2,1,0
86,0,0,0,234.6,102,268.3,109,195.6,102,11.6,4,1,1
115,0,0,0,202.1,95,231.6,89,214.6,165,13.1,7,1,0
128,0,1,40,272.2,112,239.9,111,257.3,124,11.6,2,1,0
97,0,0,0,245.2,109,165.5,152,159.2,96,9.1,8,1,0
90,0,0,0,207.6,82,193.3,105,149.7,68,11.2,6,1,0
22,0,0,0,222.9,97,172.6,91,187.6,99,10.1,3,1,0
121,0,0,0,273.8,96,263.1,106,201.5,83,10.8,3,1,1
169,0,0,0,192.8,98,273.2,125,266.3,102,11.4,6,2,0
83,0,0,0,268.7,81,145.5,100,185.6,86,9.4,6,0,0
87,0,1,48,178.8,91,246.8,106,262.4,119,9.0,8,1,0
126,0,1,24,197.3,82,167.6,51,222.0,89,7.4,3,1,0
61,0,1,36,233.9,97,175.6,133,177.0,83,9.5,4,1,0
90,1,0,0,207.1,87,208.5,87,146.0,95,4.4,5,2,0
131,0,0,0,136.8,84,179.4,81,235.2,151,5.0,3,2,0
89,0,0,0,159.4,126,207.0,108,141.6,121,11.1,4,1,0
71,0,0,0,112.1,122,157.9,86,271.6,104,11.1,5,0,0
166,0,0,0,238.6,117,242.8,73,203.3,130,10.0,8,4,0
146,1,0,0,163.5,85,224.8,149,253.1,116,9.8,4,1,0
90,1,0,0,127.2,94,221.1,108,110.7,106,11.2,3,2,0
59,0,0,0,145.8,95,228.3,81,247.5,87,9.6,5,0,0
25,0,0,0,250.1,108,221.9,97,208.5,84,11.1,3,2,0
105,0,0,0,101.5,83,193.8,83,214.3,113,11.7,4,3,0
143,0,1,26,119.6,133,247.0,136,227.3,54,13.0,3,1,0
56,0,0,0,158.2,85,197.9,91,159.9,133,7.7,7,1,0
105,0,0,0,193.2,139,260.3,104,226.4,133,7.8,2,1,0
73,0,1,33,217.7,108,245.7,106,242.9,100,8.8,6,1,0
54,0,0,0,199.8,94,308.0,112,162.6,99,10.1,4,0,0
98,0,0,0,171.9,77,235.3,90,140.3,125,14.6,4,2,0
100,0,1,31,67.7,67,147.1,116,288.3,103,12.3,2,6,1
107,0,0,0,228.2,90,214.2,123,183.1,79,10.5,4,4,0
167,0,0,0,191.5,93,163.8,76,189.1,103,14.1,9,1,0
49,0,0,0,171.5,86,188.8,85,155.1,82,8.5,2,2,0
34,0,0,0,151.1,92,211.7,86,205.8,72,9.8,4,0,0
109,0,0,0,134.3,99,203.9,103,297.7,91,7.6,2,3,0
109,0,0,0,117.8,64,216.2,84,148.4,59,10.9,5,1,0
39,0,0,0,181.2,71,344.9,108,213.6,145,12.1,2,3,0
90,0,0,0,152.3,91,165.0,120,294.3,73,9.0,3,2,0
114,0,0,0,204.4,91,239.6,136,235.0,64,11.5,3,2,0
113,0,0,0,283.9,98,137.1,91,159.0,110,11.3,5,2,0
19,0,1,29,142.7,94,129.9,60,165.3,65,10.0,4,0,0
94,0,0,0,145.4,92,172.8,103,183.9,43,9.3,3,2,0
69,0,0,0,211.7,94,236.1,124,252.7,90,7.2,2,4,0
90,0,0,0,192.6,129,191.6,100,203.1,105,11.4,2,3,0
48,0,0,0,52.0,60,132.0,79,185.8,85,12.3,2,2,0
122,0,1,30,237.7,94,154.7,91,223.1,98,9.5,3,1,0
123,0,1,31,203.6,108,156.9,112,236.2,114,12.0,5,1,0
81,0,0,0,192.4,79,212.7,106,244.8,83,8.3,5,1,0
43,0,0,0,212.5,88,274.1,145,194.6,52,8.6,6,0,0
25,0,0,0,114.4,114,201.1,97,238.4,121,11.6,4,3,0
170,0,0,0,222.8,82,148.2,105,231.1,75,13.3,5,1,0
129,0,0,0,207.7,75,191.3,116,226.7,98,11.6,6,2,0
132,0,1,33,157.9,84,163.9,109,215.4,87,11.5,3,3,0
42,0,0,0,137.9,160,234.9,107,166.6,70,14.3,3,5,1
8,0,0,0,176.0,97,234.2,136,193.5,134,8.5,5,1,0
145,0,0,0,158.8,120,352.1,145,177.6,140,6.2,6,2,0
131,0,0,0,234.0,117,209.4,143,258.8,105,9.8,3,1,0
105,0,0,0,132.3,105,144.5,89,195.5,127,5.4,3,0,0
90,0,1,32,276.6,76,138.3,90,279.6,88,6.8,3,3,0
124,0,0,0,108.2,92,214.3,83,185.5,155,13.2,11,4,1
82,0,0,0,156.0,94,295.6,118,196.9,84,14.3,3,0,0
76,0,0,0,208.5,124,173.0,117,221.1,95,9.8,3,0,0
98,0,0,0,243.4,88,147.1,155,156.4,80,9.7,4,2,0
80,1,0,0,275.4,89,186.7,66,201.3,87,9.4,2,0,1
57,0,0,0,198.1,89,214.2,105,109.5,106,7.0,3,1,0
137,0,0,0,109.8,112,223.5,88,247.5,96,17.8,2,1,0
87,0,0,0,120.5,99,210.0,81,224.7,141,8.6,2,2,0
131,0,0,0,256.6,96,225.2,113,190.2,91,11.1,3,1,1
116,0,0,0,85.8,88,115.8,112,195.9,91,11.0,2,1,0
136,0,1,19,174.0,96,217.2,126,220.3,97,11.4,3,1,0
149,0,0,0,221.4,95,198.7,63,106.2,70,10.0,3,1,0
108,0,0,0,133.1,52,256.3,103,247.2,118,11.9,3,3,0
25,0,0,0,195.2,77,193.4,81,231.8,59,12.2,4,2,0
104,0,0,0,246.4,108,205.5,102,208.1,125,14.1,8,2,0
25,0,0,0,199.2,80,123.2,84,82.3,77,9.6,4,2,0
140,0,1,24,235.4,92,160.9,71,211.9,99,8.9,2,3,0
106,0,0,0,155.9,90,198.0,101,189.1,95,8.0,2,2,0
81,0,1,43,102.4,102,225.3,104,182.3,97,7.1,5,2,0
77,0,1,32,192.2,101,165.4,84,230.2,129,8.0,6,1,0
87,0,1,28,202.7,124,248.9,98,184.7,50,14.7,6,1,0
72,0,1,38,84.3,116,267.2,127,167.7,75,8.3,6,4,1
45,0,1,18,168.0,127,155.5,76,152.7,127,11.8,5,0,0
41,1,1,31,278.1,86,268.1,103,241.5,77,11.3,4,0,0
122,0,0,0,128.3,89,237.7,62,166.6,128,11.2,5,1,0
92,0,1,21,227.8,107,156.4,70,259.7,72,12.4,3,0,0
65,1,0,0,54.8,74,239.8,93,214.4,91,13.4,5,1,1
57,0,1,24,140.2,102,170.1,107,143.7,102,14.0,1,1,0
127,0,0,0,271.2,110,213.5,80,201.8,102,13.2,4,0,1
121,0,0,0,180.0,116,196.4,112,280.3,95,10.1,5,2,0
117,0,0,0,189.8,122,235.6,94,270.8,120,12.7,2,1,0
37,0,0,0,257.3,117,134.5,92,306.2,102,8.2,5,3,0
162,0,0,0,103.3,93,210.6,87,187.2,118,11.4,6,1,0
193,0,0,0,208.1,115,178.0,104,195.9,95,12.4,9,3,0
80,0,0,0,195.1,65,214.0,80,124.4,96,9.2,6,2,0
176,0,0,0,162.6,97,227.8,107,218.8,92,11.3,4,1,0
89,0,1,24,197.8,84,223.2,117,201.7,132,5.7,4,1,0
128,0,0,0,212.4,118,148.6,108,214.8,98,9.8,5,1,0
138,0,0,0,63.7,114,212.2,132,247.6,114,8.8,4,0,0
90,0,0,0,193.8,90,206.6,98,153.3,120,10.1,9,3,0
57,0,1,25,144.0,81,187.2,112,158.6,122,8.5,6,3,0
177,0,1,29,189.0,91,303.1,96,163.6,116,15.7,1,3,0
98,0,1,23,168.9,98,226.3,117,165.5,96,14.3,3,0,0
140,0,0,0,204.7,100,126.8,107,202.8,115,12.1,4,2,0
133,0,0,0,226.8,87,127.9,93,160.1,89,9.2,3,0,0
166,0,1,26,152.1,114,89.3,67,194.6,111,7.5,6,0,0
86,0,0,0,139.1,95,146.2,82,186.8,120,11.8,5,2,0
117,0,0,0,150.5,121,345.1,132,183.9,97,8.3,2,0,0
86,0,0,0,231.9,73,165.9,123,225.7,86,11.5,3,3,0
74,0,0,0,207.1,79,182.0,100,233.7,73,7.4,8,1,0
178,0,0,0,225.4,104,110.7,90,134.1,109,15.3,5,2,1
95,0,1,45,116.4,115,283.7,123,285.2,103,12.8,4,1,0
85,0,0,0,195.7,104,182.9,121,324.7,110,8.6,9,0,0
81,0,0,0,79.4,99,144.7,90,204.7,114,9.1,5,0,0
41,0,0,0,102.9,114,107.9,119,277.6,99,11.0,4,6,1
217,0,0,0,99.7,74,183.1,97,220.3,73,14.4,4,0,0
79,0,0,0,213.4,107,176.2,82,180.1,125,7.9,4,0,0
15,0,0,0,185.1,103,193.8,148,305.2,79,13.2,6,5,0
96,0,0,0,166.5,101,78.3,108,221.9,112,11.5,10,3,0
140,0,0,0,220.1,100,182.2,112,250.3,98,11.6,8,1,0
67,0,0,0,102.8,93,137.8,91,158.9,110,8.9,5,1,0
105,0,0,0,181.3,134,136.0,84,271.2,122,10.3,3,1,0
38,0,0,0,281.1,113,236.1,82,230.1,60,10.9,3,1,1
110,0,0,0,251.3,91,207.2,95,249.0,70,12.9,2,1,1
74,0,0,0,141.9,103,201.0,110,211.2,117,10.9,11,1,0
79,0,1,30,148.0,96,149.6,128,220.3,99,9.7,5,3,0
114,1,0,0,200.7,72,271.2,79,188.2,97,13.4,7,2,1
44,0,0,0,238.3,83,193.7,112,167.7,79,9.4,6,5,0
107,0,0,0,220.1,103,200.4,94,272.6,147,7.4,5,2,0
104,0,1,15,124.7,99,188.3,108,208.6,95,8.0,3,0,0
98,0,0,0,147.0,101,202.5,89,250.8,97,9.2,3,1,0
60,0,0,0,194.2,107,174.0,107,89.3,83,11.2,2,2,0
138,0,1,33,214.9,91,288.7,97,262.7,64,8.1,2,0,0
89,0,0,0,269.8,94,227.0,125,212.2,135,4.7,6,1,1
22,0,1,29,151.2,147,203.2,135,296.1,98,11.1,2,2,0
69,0,0,0,111.3,110,226.8,107,187.6,66,10.2,12,1,0
106,0,0,0,273.8,120,149.3,104,193.9,127,11.2,3,0,0
104,0,0,0,142.6,88,85.4,96,246.4,80,14.0,4,1,0
174,0,0,0,178.0,49,141.5,83,265.1,114,6.2,5,3,0
127,0,1,33,180.5,94,241.9,107,225.4,113,7.4,2,1,0
2,0,1,27,141.7,125,160.7,136,170.3,81,9.3,2,1,0
91,0,0,0,289.3,73,179.8,86,186.7,94,6.4,7,1,1
34,0,1,26,193.4,91,198.3,94,257.2,94,9.5,5,2,0
111,0,0,0,184.2,92,215.0,96,100.1,64,11.3,4,1,0
110,0,1,30,144.1,87,229.8,88,174.7,90,12.4,4,2,0
65,0,0,0,180.3,84,199.9,129,280.1,62,12.1,1,3,0
51,0,1,24,179.2,76,253.3,64,196.5,108,15.1,3,1,0
64,0,0,0,50.6,91,308.9,78,255.4,114,13.7,5,2,0
117,0,0,0,223.7,73,205.2,69,282.9,51,11.1,1,2,0
38,0,0,0,220.5,110,180.8,114,156.5,102,5.6,7,1,0
112,1,0,0,217.6,110,195.7,105,178.8,106,10.4,8,2,0
48,0,1,37,138.3,81,187.6,74,158.0,113,11.6,1,2,0
105,0,0,0,160.3,86,195.2,80,163.3,109,12.7,3,2,0
140,0,0,0,191.8,67,261.1,52,252.7,112,10.8,3,6,0
185,0,1,18,103.9,112,230.0,111,155.7,119,8.5,5,0,0
99,0,0,0,214.9,103,218.4,121,272.6,110,9.6,3,2,0
52,0,0,0,165.9,122,212.2,107,202.1,94,8.3,3,1,0
200,1,1,29,92.2,95,200.0,101,119.1,99,5.7,1,1,1
82,0,0,0,182.3,106,259.9,102,150.5,98,10.9,6,1,0
143,0,0,0,211.4,94,184.5,89,243.2,108,5.5,5,1,1
97,0,0,0,87.1,110,202.1,110,137.9,89,14.4,4,2,0
83,0,0,0,196.7,117,272.0,89,199.9,62,10.1,11,3,0
92,0,0,0,114.6,94,209.0,78,209.7,97,8.3,5,2,0
130,0,0,0,204.5,88,178.4,85,229.6,78,12.6,8,0,0
97,1,0,0,272.8,60,216.5,113,245.1,67,6.1,8,5,1
53,0,1,22,174.8,110,191.4,104,119.5,103,12.0,2,3,0
87,1,0,0,128.9,71,281.9,91,209.1,100,9.9,4,0,0
138,0,0,0,54.8,123,147.5,76,173.6,119,11.5,1,1,0
136,0,0,0,259.0,105,166.9,125,255.1,107,11.1,3,3,0
98,0,0,0,182.6,76,145.2,75,162.6,127,12.0,1,6,1
109,0,0,0,123.0,111,237.2,103,258.8,91,9.3,12,1,0
84,0,0,0,169.9,96,190.3,103,188.0,82,8.6,2,2,0
157,0,1,27,201.4,85,101.3,60,258.5,113,11.9,5,2,0
74,0,1,24,124.2,146,266.2,84,156.7,108,11.5,6,3,0
66,0,0,0,128.2,109,274.5,112,211.0,90,8.1,4,0,0
142,0,1,20,214.3,126,250.1,102,189.7,116,10.6,4,4,0
136,0,1,24,243.3,107,226.8,111,138.5,117,11.0,4,4,0
75,0,1,17,200.7,107,212.5,109,204.0,136,12.9,3,4,0
59,0,0,0,231.4,93,168.0,92,257.2,124,11.4,5,2,0
45,0,1,32,235.0,85,240.5,101,147.1,88,7.7,3,2,0
48,0,0,0,237.5,117,211.1,114,163.9,114,9.7,3,1,0
16,0,0,0,228.3,80,130.9,75,156.7,98,8.4,9,1,0
140,0,0,0,160.5,123,185.9,110,150.4,94,10.7,5,1,0
108,0,1,48,185.6,125,224.6,125,284.7,87,6.9,3,1,0
53,0,0,0,214.3,138,232.2,99,0.0,0,8.3,5,1,0
91,0,0,0,240.8,105,192.8,93,253.4,69,7.6,3,4,0
26,1,0,0,194.4,105,238.3,100,239.1,129,9.6,5,0,0
129,0,0,0,130.2,94,195.2,126,195.5,68,7.6,5,2,0
118,1,1,52,123.7,114,133.2,137,191.8,102,7.9,3,0,0
51,0,1,32,206.1,134,179.6,84,332.2,90,10.2,2,3,0
57,0,1,25,182.4,92,214.7,104,174.4,110,10.1,2,1,0
103,0,0,0,228.4,103,97.3,129,199.9,67,9.4,7,3,0
57,0,0,0,202.0,100,168.9,90,231.8,119,3.4,4,1,0
84,0,0,0,148.8,89,189.8,93,147.6,73,6.3,2,1,0
166,1,0,0,191.3,120,167.3,88,162.9,110,10.2,2,2,1
130,0,0,0,159.9,70,236.8,127,227.9,95,9.0,1,1,0
116,1,0,0,191.7,97,176.2,127,103.9,96,4.9,4,2,0
161,0,0,0,151.2,89,228.4,117,169.3,107,9.3,2,2,0
130,0,0,0,182.1,136,204.2,99,355.1,135,12.0,7,2,0
42,0,0,0,155.1,110,160.8,109,237.4,115,11.3,2,3,0
97,0,1,27,125.9,90,123.4,91,230.0,71,7.3,7,0,0
127,0,1,29,136.1,146,302.6,105,163.1,116,18.5,2,2,0
34,0,1,33,284.3,115,204.8,125,143.0,83,3.5,4,0,0
116,0,0,0,199.7,76,98.5,104,220.1,108,13.7,6,1,0
158,0,0,0,98.2,87,198.3,71,246.0,99,13.0,5,2,0
86,0,1,23,247.6,65,255.7,104,150.0,138,7.3,5,3,0
21,0,0,0,254.3,87,215.5,95,236.3,98,11.6,5,1,1
78,0,0,0,241.3,113,146.6,97,129.0,131,11.8,6,3,0
137,0,0,0,111.8,106,281.9,89,233.0,93,11.5,4,4,1
84,0,0,0,163.7,123,175.0,93,194.0,115,8.0,5,1,0
132,0,0,0,164.0,112,243.6,80,155.5,122,10.2,4,1,0
83,0,0,0,195.2,101,188.7,38,270.0,91,11.4,3,0,0
49,1,0,0,157.6,101,256.4,69,260.8,107,9.8,4,1,0
43,0,0,0,253.6,110,253.3,92,161.3,103,10.2,3,3,1
78,0,1,38,199.0,96,75.5,93,180.2,78,7.5,7,1,0
65,0,0,0,182.5,58,201.9,93,189.1,97,8.6,5,1,0
79,0,0,0,81.2,91,215.7,126,245.9,85,10.9,4,1,0
76,0,0,0,179.1,110,157.2,81,240.0,109,6.5,3,0,0
124,0,0,0,182.7,98,197.2,93,220.6,105,8.1,4,1,0
98,0,0,0,207.0,94,256.3,64,137.6,60,10.4,4,2,0
142,0,0,0,243.4,76,161.4,102,120.5,105,10.0,5,4,0
146,0,0,0,157.4,89,196.0,117,147.7,150,10.8,4,0,0
84,0,0,0,233.9,76,153.2,96,228.0,82,12.8,5,3,0
200,0,0,0,195.4,71,249.4,96,233.1,132,12.9,2,3,0
17,0,0,0,180.4,121,228.5,111,199.5,99,14.8,5,0,0
125,0,0,0,143.6,119,238.5,119,173.6,89,10.9,4,2,0
61,0,0,0,88.1,60,129.7,108,169.0,87,13.3,4,2,0
103,0,1,30,254.1,75,200.4,116,185.9,109,6.6,2,2,0
20,0,0,0,131.5,64,161.8,124,158.6,106,14.8,5,0,0
115,0,0,0,156.8,104,264.7,84,249.0,112,7.4,8,0,0
139,0,0,0,196.9,58,137.1,91,216.6,101,9.8,3,1,0
96,0,0,0,178.0,140,294.6,125,242.2,91,12.0,6,2,0
101,0,0,0,195.8,105,184.5,109,172.0,128,11.8,2,2,0
86,0,1,26,141.3,120,134.6,98,195.9,94,13.3,5,1,0
42,0,1,21,125.5,67,166.7,90,227.1,97,11.0,1,2,0
48,0,0,0,200.5,117,225.3,123,134.0,89,6.7,5,4,0
